material_id,Date,Demand,Year,Month,mom_growth,yoy_growth,CV,Safety_Stock,Unrestricted,Material_Lead_Time,Moving_price,High_Lead_Time_Flag,Lead_Time_Category,XYZ_Class,Reorder_Point,ABC_Class
106903,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,2.0,31.0,699.0,0,Medium,X,3.0,C
106952,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,2.0,33.0,1545.45,0,Medium,X,3.1,C
107039,2023-10-01,4801,2023,Oct,0.0,0.0,0.0,2000.0,3660.0,10.0,0.23,0,Short,X,3600.3333,C
107166,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,12.0,13.0,123.46,0,Short,X,2.4333,C
107262,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,6.0,17.0,3484.02,0,Short,X,2.0,C
107757,2023-10-01,0,2023,Oct,0.0,0.0,0.0,30.0,19.0,18.0,150.0,0,Short,X,30.0,C
108564,2023-10-01,0,2023,Oct,0.0,0.0,0.0,15.0,30.0,21.0,240.0,0,Medium,X,15.0,C
108621,2023-10-01,2,2023,Oct,0.0,0.0,0.0,5.0,21.0,31.0,8592.67,0,Medium,X,7.0667,B
109080,2023-10-01,290,2023,Oct,0.0,0.0,0.0,400.0,1368.0,10.0,3.8,0,Short,X,496.6667,C
109088,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,3.0,28.0,887.2,0,Medium,X,2.0,C
109303,2023-10-01,4,2023,Oct,0.0,0.0,0.0,5.0,61.0,31.0,2043.44,0,Medium,X,9.1333,C
110122,2023-10-01,15,2023,Oct,0.0,0.0,0.0,3.0,7.0,18.0,403.0,0,Short,X,12.0,C
110412,2023-10-01,29,2023,Oct,0.0,0.0,0.0,100.0,1732.0,10.0,4.11,0,Short,X,109.6667,C
110427,2023-10-01,3,2023,Oct,0.0,0.0,0.0,20.0,3.0,22.0,866.34,0,Medium,X,22.2,C
110453,2023-10-01,0,2023,Oct,0.0,0.0,0.0,50.0,96.0,17.0,129.25,0,Short,X,50.0,C
110526,2023-10-01,6,2023,Oct,0.0,0.0,0.0,7.0,6.0,50.0,4913.56,0,Long,X,17.0,B
110662,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,97.0,10.0,152.68,0,Short,X,10.0,C
110927,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,4.0,31.0,1109.84,0,Medium,X,3.0667,C
111728,2023-10-01,1,2023,Oct,0.0,0.0,0.0,4.0,10.0,21.0,1350.0,0,Medium,X,4.7,C
112273,2023-10-01,0,2023,Oct,0.0,0.0,0.0,30.0,0.0,52.0,959.76,0,Long,X,30.0,C
112434,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,5.0,33.0,12812.8,0,Medium,X,5.0,C
112955,2023-10-01,3,2023,Oct,0.0,0.0,0.0,10.0,32.0,33.0,202.33,0,Medium,X,13.3,C
113980,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,4.0,21.0,1703.88,0,Medium,X,1.0,C
114187,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,6.0,21.0,470.0,0,Medium,X,2.0,C
114306,2023-10-01,0,2023,Oct,0.0,0.0,0.0,45.0,197.0,10.0,45.25,0,Short,X,45.0,C
114346,2023-10-01,1,2023,Oct,0.0,0.0,0.0,3.0,7.0,24.0,159928.86,0,Medium,X,3.8,A
115312,2023-10-01,0,2023,Oct,0.0,0.0,0.0,100.0,0.0,14.0,63.0,0,Short,X,100.0,C
116035,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,21.0,31.0,21033.91,0,Medium,X,2.0333,B
116283,2023-10-01,12,2023,Oct,0.0,0.0,0.0,5.0,1.0,63.0,2549.98,1,Long,X,30.2,B
116327,2023-10-01,1,2023,Oct,0.0,0.0,0.0,8.0,1.0,1.0,6231.27,0,Short,X,8.0333,C
116776,2023-10-01,1,2023,Oct,0.0,0.0,0.0,10.0,12.0,10.0,1409.41,0,Short,X,10.3333,C
116841,2023-10-01,350,2023,Oct,0.0,0.0,0.0,50.0,513.0,13.0,58.3,0,Short,X,201.6667,B
116892,2023-10-01,113,2023,Oct,0.0,0.0,0.0,50.0,222.0,18.0,170.77,0,Short,X,117.8,B
117164,2023-10-01,0,2023,Oct,0.0,0.0,0.0,24.0,218.0,10.0,192.23,0,Short,X,24.0,C
117510,2023-10-01,3,2023,Oct,0.0,0.0,0.0,5.0,7.0,18.0,416.11,0,Short,X,6.8,C
117563,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,4.0,80.0,107781.07,1,Long,X,4.0,C
118054,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,16.0,33.0,657.77,0,Medium,X,10.0,C
118176,2023-10-01,2,2023,Oct,0.0,0.0,0.0,50.0,190.0,67.0,118.15,1,Long,X,54.4667,C
118301,2023-10-01,0,2023,Oct,0.0,0.0,0.0,30.0,6.0,31.0,310.0,0,Medium,X,30.0,C
118546,2023-10-01,0,2023,Oct,0.0,0.0,0.0,100.0,200.0,31.0,334.97,0,Medium,X,100.0,C
118611,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,9.0,50.0,15671.3,0,Long,X,5.0,C
118916,2023-10-01,41,2023,Oct,0.0,0.0,0.0,50.0,879.0,10.0,4.0,0,Short,X,63.6667,C
119792,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,6.0,28.0,5266.49,0,Medium,X,2.9333,C
119848,2023-10-01,2,2023,Oct,0.0,0.0,0.0,4.0,1.0,77.0,2360.03,1,Long,X,9.1333,C
120117,2023-10-01,84,2023,Oct,0.0,0.0,0.0,100.0,25.0,55.0,319.28,0,Long,X,254.0,B
120139,2023-10-01,0,2023,Oct,0.0,0.0,0.0,20.0,2288.0,67.0,8.41,1,Long,X,20.0,C
120517,2023-10-01,3,2023,Oct,0.0,0.0,0.0,10.0,32.0,50.0,760.24,0,Long,X,15.0,C
120737,2023-10-01,1,2023,Oct,0.0,0.0,0.0,30.0,58.0,13.0,509.93,0,Short,X,30.4333,C
120932,2023-10-01,5,2023,Oct,0.0,0.0,0.0,10.0,26.0,10.0,35.0,0,Short,X,11.6667,C
122327,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,0.0,33.0,195.0,0,Medium,X,3.1,C
122987,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,5.0,38.0,13667.12,0,Medium,X,3.0,C
123358,2023-10-01,5,2023,Oct,0.0,0.0,0.0,2.0,6.0,28.0,5268.8,0,Medium,X,6.6667,B
123429,2023-10-01,47,2023,Oct,0.0,0.0,0.0,20.0,23.0,18.0,19.77,0,Short,X,48.2,C
123619,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,0.0,17.0,594.0,0,Short,X,10.0,C
124002,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,5.0,33.0,900.02,0,Medium,X,3.2,C
124679,2023-10-01,7,2023,Oct,0.0,0.0,0.0,10.0,127.0,17.0,300.03,0,Short,X,13.9667,C
125248,2023-10-01,1,2023,Oct,0.0,0.0,0.0,3.0,0.0,50.0,2815.41,0,Long,X,4.6667,C
125392,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,13.0,1.0,4562.32,0,Short,X,2.0,C
125587,2023-10-01,3,2023,Oct,0.0,0.0,0.0,10.0,8.0,18.0,1458.75,0,Short,X,11.8,C
125818,2023-10-01,6,2023,Oct,0.0,0.0,0.0,10.0,5.0,50.0,51831.6,0,Long,X,20.0,A
126178,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,45.0,65631.41,0,Long,X,1.0,C
126579,2023-10-01,236,2023,Oct,0.0,0.0,0.0,200.0,290.0,33.0,11.5,0,Medium,X,459.6,C
127604,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,27.0,28.0,657.22,0,Medium,X,10.0,C
128164,2023-10-01,0,2023,Oct,0.0,0.0,0.0,15.0,0.0,8.0,15677.89,0,Short,X,15.0,C
128579,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,0.0,38.0,18282.0,0,Medium,X,5.0,C
128707,2023-10-01,3,2023,Oct,0.0,0.0,0.0,1.0,1.0,31.0,33300.0,0,Medium,X,4.1,A
128806,2023-10-01,0,2023,Oct,0.0,0.0,0.0,6.0,1.0,48.0,3719.21,0,Long,X,6.0,C
129039,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,3.0,63.0,2340.56,1,Long,X,2.0,C
129210,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,4.0,31.0,17404.55,0,Medium,X,1.0,C
129358,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,3.0,50.0,4691.4,0,Long,X,2.0,C
129918,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,12.0,13.0,175.08,0,Short,X,2.0,C
129969,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,4.0,59.0,68436.0,1,Long,X,1.0,C
130176,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,5.0,10.0,500.0,0,Short,X,2.6667,C
131046,2023-10-01,358,2023,Oct,0.0,0.0,0.0,400.0,294.0,93.0,83.25,1,Very Long,X,1509.8,B
131063,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,6.0,17.0,210.0,0,Short,X,1.0,C
131070,2023-10-01,0,2023,Oct,0.0,0.0,0.0,15.0,15.0,45.0,25282.56,0,Long,X,15.0,C
131134,2023-10-01,144,2023,Oct,0.0,0.0,0.0,10.0,40.0,24.0,40.0,0,Medium,X,125.2,C
131345,2023-10-01,3,2023,Oct,0.0,0.0,0.0,10.0,21.0,18.0,790.87,0,Short,X,11.8,C
131403,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,2.0,50.0,59.12,0,Long,X,2.0,C
131712,2023-10-01,3,2023,Oct,0.0,0.0,0.0,4.0,8.0,90.0,788.85,1,Long,X,13.0,C
132618,2023-10-01,0,2023,Oct,0.0,0.0,0.0,45.0,401.0,10.0,38.53,0,Short,X,45.0,C
132630,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,5.0,30.0,22583.5,0,Medium,X,2.0,C
132872,2023-10-01,9,2023,Oct,0.0,0.0,0.0,20.0,12.0,38.0,2822.58,0,Medium,X,31.4,B
132894,2023-10-01,214,2023,Oct,0.0,0.0,0.0,150.0,580.0,21.0,33.61,0,Medium,X,299.8,C
134066,2023-10-01,39,2023,Oct,0.0,0.0,0.0,60.0,11.0,33.0,823.95,0,Medium,X,102.9,B
134516,2023-10-01,6,2023,Oct,0.0,0.0,0.0,3.0,15.0,10.0,273.5,0,Short,X,5.0,C
134563,2023-10-01,4,2023,Oct,0.0,0.0,0.0,4.0,1.0,26.0,27480.06,0,Medium,X,7.4667,A
134719,2023-10-01,15,2023,Oct,0.0,0.0,0.0,12.0,78.0,38.0,10.1,0,Medium,X,31.0,C
134977,2023-10-01,4,2023,Oct,0.0,0.0,0.0,2.0,70.0,33.0,1737.54,0,Medium,X,6.4,C
135690,2023-10-01,3,2023,Oct,0.0,0.0,0.0,3.0,2.0,24.0,4628.97,0,Medium,X,5.4,C
135988,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,8.0,24.0,3116.0,0,Medium,X,5.0,C
136872,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,45.0,25642.98,0,Long,X,1.0,C
137547,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,44.0,10.0,346.04,0,Short,X,10.0,C
138718,2023-10-01,292,2023,Oct,0.0,0.0,0.0,250.0,620.0,31.0,280.0,0,Medium,X,551.7333,A
139437,2023-10-01,0,2023,Oct,0.0,0.0,0.0,100.0,48.5,24.0,120.0,0,Medium,X,100.0,C
140198,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,45.0,10.0,7.66,0,Short,X,10.0,C
141626,2023-10-01,7,2023,Oct,0.0,0.0,0.0,10.0,56.0,22.0,553.94,0,Medium,X,15.1333,C
142067,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,6.0,24.0,2392.44,0,Medium,X,4.0,C
142235,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,7.0,17.0,846.82,0,Short,X,2.5667,C
142425,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,4.0,31.0,4326.0,0,Medium,X,3.0,C
143175,2023-10-01,1,2023,Oct,0.0,0.0,0.0,3.0,5.0,38.0,27312.0,0,Medium,X,4.2667,B
143866,2023-10-01,1,2023,Oct,0.0,0.0,0.0,5.0,23.0,10.0,40.0,0,Short,X,5.3333,C
145215,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,3.0,28.0,62499.61,0,Medium,X,4.0,C
145520,2023-10-01,2,2023,Oct,0.0,0.0,0.0,5.0,12.0,70.0,9561.07,1,Long,X,9.6667,B
145600,2023-10-01,133,2023,Oct,0.0,0.0,0.0,300.0,137.0,31.0,1489.66,0,Medium,X,437.4333,A
146043,2023-10-01,0,2023,Oct,0.0,0.0,0.0,200.0,301.0,23.0,7.49,0,Medium,X,200.0,C
146829,2023-10-01,18,2023,Oct,0.0,0.0,0.0,60.0,48.0,67.0,120.01,1,Long,X,100.2,C
147370,2023-10-01,9,2023,Oct,0.0,0.0,0.0,5.0,32.0,38.0,781.0,0,Medium,X,16.4,C
148347,2023-10-01,15,2023,Oct,0.0,0.0,0.0,15.0,44.85,24.0,9461.75,0,Medium,X,27.0,A
148407,2023-10-01,121,2023,Oct,0.0,0.0,0.0,100.0,125.0,70.0,738.74,1,Long,X,382.3333,A
148743,2023-10-01,43,2023,Oct,0.0,0.0,0.0,40.0,56.0,43.0,605.0,0,Medium,X,101.6333,B
148819,2023-10-01,10,2023,Oct,0.0,0.0,0.0,10.0,149.0,33.0,111.79,0,Medium,X,21.0,C
148867,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,3.0,67.0,10505.23,1,Long,X,4.2333,C
149147,2023-10-01,9,2023,Oct,0.0,0.0,0.0,10.0,54.0,10.0,33.37,0,Short,X,13.0,C
150083,2023-10-01,3,2023,Oct,0.0,0.0,0.0,2.0,0.0,33.0,450.95,0,Medium,X,5.3,C
150658,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,3.0,24.0,1287.5,0,Medium,X,2.8,C
151427,2023-10-01,6,2023,Oct,0.0,0.0,0.0,50.0,3.0,10.0,738.23,0,Short,X,52.0,C
151824,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,6.0,33.0,282.04,0,Medium,X,2.0,C
152656,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,12.0,50.0,1905.24,0,Long,X,5.3333,C
153061,2023-10-01,36,2023,Oct,0.0,0.0,0.0,40.0,14.0,17.0,750.0,0,Short,X,60.4,B
153592,2023-10-01,10,2023,Oct,0.0,0.0,0.0,5.0,17.23,48.0,3082.0,0,Long,X,21.0,B
153846,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,2.0,21.0,2577.04,0,Medium,X,1.7,C
154111,2023-10-01,81,2023,Oct,0.0,0.0,0.0,50.0,47.0,87.0,145.66,1,Long,X,284.9,C
154262,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,2.0,28.0,2839.8,0,Medium,X,1.9333,C
154283,2023-10-01,3,2023,Oct,0.0,0.0,0.0,2.0,6.0,24.0,10407.79,0,Medium,X,4.4,B
154356,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,6.0,28.0,11541.38,0,Medium,X,4.0,C
154719,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,4.0,50.0,5445.0,0,Long,X,5.0,C
154724,2023-10-01,0,2023,Oct,0.0,0.0,0.0,6.0,16.0,18.0,195.76,0,Short,X,6.0,C
154833,2023-10-01,64,2023,Oct,0.0,0.0,0.0,50.0,0.0,33.0,1312.47,0,Medium,X,120.4,A
154865,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,27.0,10.0,58.03,0,Short,X,10.0,C
154964,2023-10-01,23,2023,Oct,0.0,0.0,0.0,50.0,56.0,10.0,8.43,0,Short,X,57.6667,C
155065,2023-10-01,6,2023,Oct,0.0,0.0,0.0,10.0,15.0,33.0,509.97,0,Medium,X,16.6,C
155098,2023-10-01,89,2023,Oct,0.0,0.0,0.0,100.0,50.0,67.0,27.28,1,Long,X,298.7667,C
156043,2023-10-01,1,2023,Oct,0.0,0.0,0.0,250.0,392.0,78.0,4299.0,1,Long,X,252.6,C
156790,2023-10-01,0,2023,Oct,0.0,0.0,0.0,10.0,34.0,7.0,324.84,0,Short,X,10.0,C
156834,2023-10-01,0,2023,Oct,0.0,0.0,0.0,25.0,26.0,45.0,4570.47,0,Long,X,25.0,C
157182,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,26.0,33.0,43.55,0,Medium,X,4.0,C
157799,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,7.0,10.0,389.53,0,Short,X,2.3333,C
158049,2023-10-01,0,2023,Oct,0.0,0.0,0.0,4.0,25.0,31.0,1375.15,0,Medium,X,4.0,C
158272,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,0.0,1.0,5772.31,0,Short,X,1.0333,C
158860,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,2.0,10.0,1400.0,0,Short,X,1.0,C
159023,2023-10-01,9,2023,Oct,0.0,0.0,0.0,4.0,12.0,31.0,15309.86,0,Medium,X,13.3,A
159300,2023-10-01,3,2023,Oct,0.0,0.0,0.0,2.0,2.0,50.0,18130.91,0,Long,X,7.0,B
159781,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,4.0,33.0,25275.0,0,Medium,X,2.0,C
160061,2023-10-01,0,2023,Oct,0.0,0.0,0.0,300.0,332.0,38.0,725.82,0,Medium,X,300.0,C
160171,2023-10-01,12,2023,Oct,0.0,0.0,0.0,10.0,23.0,18.0,1089.23,0,Short,X,17.2,C
160523,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,10.0,33.0,185.0,0,Medium,X,2.1,C
160576,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,4.0,31.0,4945.0,0,Medium,X,1.0,C
160630,2023-10-01,2,2023,Oct,0.0,0.0,0.0,3.0,2.0,38.0,7191.79,0,Medium,X,5.5333,C
160782,2023-10-01,21,2023,Oct,0.0,0.0,0.0,24.0,41.0,10.0,212.22,0,Short,X,31.0,C
161102,2023-10-01,14,2023,Oct,0.0,0.0,0.0,8.0,8.0,67.0,3828.78,1,Long,X,39.2667,B
161732,2023-10-01,1,2023,Oct,0.0,0.0,0.0,5.0,24.0,93.0,89.0,1,Very Long,X,8.1,C
162088,2023-10-01,5,2023,Oct,0.0,0.0,0.0,2.0,5.0,10.0,35.97,0,Short,X,3.6667,C
162206,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1000.0,0.0,13.0,2.2,0,Short,X,1000.0,C
162496,2023-10-01,5,2023,Oct,0.0,0.0,0.0,5.0,5.0,65.0,8013.55,1,Long,X,15.8333,B
162716,2023-10-01,51,2023,Oct,0.0,0.0,0.0,20.0,25.0,45.0,19169.49,0,Long,X,96.5,A
162873,2023-10-01,16,2023,Oct,0.0,0.0,0.0,15.0,0.0,45.0,1695.07,0,Long,X,39.0,B
163049,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,7.0,63.0,420.39,1,Long,X,4.1,C
163364,2023-10-01,42,2023,Oct,0.0,0.0,0.0,100.0,185.0,17.0,21.78,0,Short,X,123.8,C
163833,2023-10-01,67,2023,Oct,0.0,0.0,0.0,50.0,195.0,18.0,61.0,0,Short,X,90.2,C
164353,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,14.0,31.0,1230.3,0,Medium,X,1.0,C
164562,2023-10-01,0,2023,Oct,0.0,0.0,0.0,3.0,6.0,35.0,1323.01,0,Medium,X,3.0,C
164968,2023-10-01,1,2023,Oct,0.0,0.0,0.0,2.0,3.0,38.0,670.97,0,Medium,X,3.2667,C
165086,2023-10-01,7,2023,Oct,0.0,0.0,0.0,3.0,5.0,28.0,23932.91,0,Medium,X,9.5333,A
165439,2023-10-01,59,2023,Oct,0.0,0.0,0.0,100.0,280.0,67.0,57.46,1,Long,X,231.7667,C
166131,2023-10-01,7,2023,Oct,0.0,0.0,0.0,4.0,24.0,21.0,293.97,0,Medium,X,8.9,C
166132,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,0.0,90.0,126916.66,1,Long,X,2.0,C
166351,2023-10-01,1,2023,Oct,0.0,0.0,0.0,5.0,14.0,33.0,139.96,0,Medium,X,6.1,C
166642,2023-10-01,2,2023,Oct,0.0,0.0,0.0,4.0,9.0,33.0,119.08,0,Medium,X,6.2,C
166652,2023-10-01,74,2023,Oct,0.0,0.0,0.0,5.0,164.0,38.0,165.69,0,Medium,X,98.7333,C
167062,2023-10-01,48,2023,Oct,0.0,0.0,0.0,10.0,70.0,31.0,124.77,0,Medium,X,59.6,C
167609,2023-10-01,112,2023,Oct,0.0,0.0,0.0,30.0,90.0,33.0,122.32,0,Medium,X,153.2,C
168158,2023-10-01,11,2023,Oct,0.0,0.0,0.0,20.0,2.0,10.0,9.06,0,Short,X,23.6667,C
168496,2023-10-01,0,2023,Oct,0.0,0.0,0.0,12.0,36.0,35.0,285.0,0,Medium,X,12.0,C
169061,2023-10-01,3,2023,Oct,0.0,0.0,0.0,15.0,22.0,33.0,170.0,0,Medium,X,18.3,C
169383,2023-10-01,4,2023,Oct,0.0,0.0,0.0,1.0,6.0,18.0,1936.75,0,Short,X,3.4,C
170172,2023-10-01,19,2023,Oct,0.0,0.0,0.0,10.0,44.0,10.0,136.21,0,Short,X,16.3333,C
170304,2023-10-01,17,2023,Oct,0.0,0.0,0.0,4.0,35.0,18.0,550.96,0,Short,X,14.2,C
170525,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,2.0,50.0,2932.47,0,Long,X,2.0,C
171725,2023-10-01,0,2023,Oct,0.0,0.0,0.0,20.0,23.95,25.0,3210.5,0,Medium,X,20.0,C
172051,2023-10-01,19,2023,Oct,0.0,0.0,0.0,15.0,9.0,1.0,6076.39,0,Short,X,15.6333,A
172393,2023-10-01,2,2023,Oct,0.0,0.0,0.0,10.0,0.0,10.0,1719.9,0,Short,X,10.6667,C
173750,2023-10-01,0,2023,Oct,0.0,0.0,0.0,7.0,8.0,50.0,1960.81,0,Long,X,7.0,C
173891,2023-10-01,2,2023,Oct,0.0,0.0,0.0,2.0,2.0,33.0,340.23,0,Medium,X,4.2,C
174200,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,104.0,10.0,16.8,0,Short,X,5.0,C
175131,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,5.0,18.0,805.4,0,Short,X,1.0,C
176206,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,1.0,18.0,1920.0,0,Short,X,1.6,C
176941,2023-10-01,1,2023,Oct,0.0,0.0,0.0,6.0,11.0,93.0,296.66,1,Very Long,X,9.1,C
177869,2023-10-01,0,2023,Oct,0.0,0.0,0.0,300.0,306.0,50.0,151.08,0,Long,X,300.0,C
178071,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,50.0,23510.89,0,Long,X,1.0,C
178078,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,6.0,33.0,412.02,0,Medium,X,1.0,C
178106,2023-10-01,4,2023,Oct,0.0,0.0,0.0,4.0,4.0,28.0,1844.9,0,Medium,X,7.7333,C
179042,2023-10-01,11,2023,Oct,0.0,0.0,0.0,5.0,8.0,31.0,162.63,0,Medium,X,16.3667,C
179051,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,10.0,24.0,1248.81,0,Medium,X,5.0,C
179132,2023-10-01,13,2023,Oct,0.0,0.0,0.0,5.0,0.0,38.0,44369.55,0,Medium,X,21.4667,A
179184,2023-10-01,3,2023,Oct,0.0,0.0,0.0,4.0,7.0,21.0,1274.84,0,Medium,X,6.1,C
179831,2023-10-01,203,2023,Oct,0.0,0.0,0.0,200.0,1812.0,67.0,47.5,1,Long,X,653.3667,C
180114,2023-10-01,0,2023,Oct,0.0,0.0,0.0,8.0,35.0,38.0,13.07,0,Medium,X,8.0,C
180304,2023-10-01,2,2023,Oct,0.0,0.0,0.0,10.0,10.0,31.0,2350.0,0,Medium,X,12.0667,C
180715,2023-10-01,1,2023,Oct,0.0,0.0,0.0,5.0,0.0,14.0,1128.52,0,Short,X,5.4667,C
180901,2023-10-01,0,2023,Oct,0.0,0.0,0.0,700.0,0.0,18.0,194.25,0,Short,X,700.0,C
181086,2023-10-01,85,2023,Oct,0.0,0.0,0.0,100.0,6.0,33.0,1958.83,0,Medium,X,193.5,A
181089,2023-10-01,12,2023,Oct,0.0,0.0,0.0,50.0,61.0,31.0,102.0,0,Medium,X,62.4,C
181357,2023-10-01,2,2023,Oct,0.0,0.0,0.0,1.0,2.0,77.0,19244.86,1,Long,X,6.1333,B
181987,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,1.0,45.0,83632.38,0,Long,X,1.0,C
182301,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,5.0,10.0,360.0,0,Short,X,1.3333,C
182635,2023-10-01,278,2023,Oct,0.0,0.0,0.0,200.0,340.0,45.0,84.86,0,Long,X,617.0,B
182657,2023-10-01,1,2023,Oct,0.0,0.0,0.0,1.0,0.0,7.0,6526.66,0,Short,X,1.2333,C
182982,2023-10-01,0,2023,Oct,0.0,0.0,0.0,6.0,19.0,43.0,7589.03,0,Medium,X,6.0,C
183003,2023-10-01,0,2023,Oct,0.0,0.0,0.0,2.0,4.0,21.0,656.8,0,Medium,X,2.0,C
183135,2023-10-01,407,2023,Oct,0.0,0.0,0.0,500.0,757.0,17.0,11.0,0,Short,X,730.6333,C
183149,2023-10-01,6,2023,Oct,0.0,0.0,0.0,5.0,45.0,59.0,13340.65,1,Long,X,16.8,B
183163,2023-10-01,0,2023,Oct,0.0,0.0,0.0,1.0,2.0,31.0,18750.0,0,Medium,X,1.0,C
184049,2023-10-01,44,2023,Oct,0.0,0.0,0.0,100.0,205.73,18.0,144.87,0,Short,X,126.4,C
184898,2023-10-01,3,2023,Oct,0.0,0.0,0.0,5.0,62.0,10.0,145.35,0,Short,X,6.0,C
185210,2023-10-01,33,2023,Oct,0.0,0.0,0.0,30.0,19.0,77.0,39294.29,1,Long,X,114.7,A
185245,2023-10-01,111,2023,Oct,0.0,0.0,0.0,200.0,973.5,10.0,3.45,0,Short,X,237.0,C
185256,2023-10-01,319,2023,Oct,0.0,0.0,0.0,120.0,148.0,38.0,1155.39,0,Medium,X,524.0667,A
185680,2023-10-01,9,2023,Oct,0.0,0.0,0.0,10.0,18.0,10.0,9.14,0,Short,X,13.0,C
185885,2023-10-01,4,2023,Oct,0.0,0.0,0.0,10.0,83.0,18.0,92.77,0,Short,X,12.4,C
186154,2023-10-01,404,2023,Oct,0.0,0.0,0.0,300.0,11.0,31.0,277.92,0,Medium,X,717.4667,A
186449,2023-10-01,9,2023,Oct,0.0,0.0,0.0,20.0,37.0,38.0,55161.92,0,Medium,X,31.4,A
186451,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,6.75,10.0,335.0,0,Short,X,5.0,C
186605,2023-10-01,54,2023,Oct,0.0,0.0,0.0,50.0,193.0,39.0,335.0,0,Medium,X,120.2,B
186670,2023-10-01,5,2023,Oct,0.0,0.0,0.0,2.0,5.0,8.0,5270.64,0,Short,X,3.3333,B
186802,2023-10-01,0,2023,Oct,0.0,0.0,0.0,5.0,30.0,38.0,10815.21,0,Medium,X,5.0,C
